player_id,year,team,is_finals,games_played,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists,total_score,total_fantasy_points,total_percentage_played,avg_kicks,avg_marks,avg_handballs,avg_disposals,avg_goals,avg_behinds,avg_hit_outs,avg_tackles,avg_rebound_50s,avg_inside_50s,avg_clearances,avg_clangers,avg_free_kicks_for,avg_free_kicks_against,avg_contested_possessions,avg_uncontested_possessions,avg_contested_marks,avg_marks_inside_50,avg_one_percenters,avg_bounces,avg_goal_assists,avg_score,avg_fantasy_points,avg_percentage_played
44875,2008,West Coast Eagles,FALSE,9,48,32,33,81,1,0,0,16,13,3,3,16,5,6,0,27,54,3,0,50,3,1,6,363,722,5.3,3.6,3.7,9,0.1,0,0,1.8,1.4,0.3,0.3,1.8,0.6,0.7,3,6,0.3,0,5.6,0.3,0.1,0.7,40.3,80.2
44875,2009,West Coast Eagles,FALSE,3,15,9,10,25,0,1,0,6,0,5,3,8,0,4,0,9,16,0,1,9,0,2,1,105,239,5,3,3.3,8.3,0,0.3,0,2,0,1.7,1,2.7,0,1.3,3,5.3,0,0.3,3,0,0.7,0.3,35,79.7
44875,2010,West Coast Eagles,FALSE,20,125,63,102,227,1,3,3,39,49,16,8,45,7,16,0,70,133,7,2,141,4,0,9,895,1778,6.3,3.2,5.1,11.4,0.1,0.2,0.2,2,2.5,0.8,0.4,2.3,0.4,0.8,3.5,6.7,0.4,0.1,7.1,0.2,0,0.5,44.8,88.9
44875,2011,West Coast Eagles,FALSE,20,138,84,97,235,2,3,1,39,36,23,9,29,8,11,1,88,140,9,0,105,11,1,15,1007,1845,6.9,4.2,4.9,11.8,0.1,0.2,0.1,2,1.8,1.2,0.5,1.5,0.4,0.6,4.4,7,0.5,0,5.3,0.6,0.1,0.8,50.4,92.3
44875,2011,West Coast Eagles,TRUE,3,16,7,12,28,0,1,2,8,5,5,0,3,0,1,0,7,19,2,0,9,4,0,1,125,271,5.3,2.3,4,9.3,0,0.3,0.7,2.7,1.7,1.7,0,1,0,0.3,2.3,6.3,0.7,0,3,1.3,0,0.3,41.7,90.3
44875,2012,West Coast Eagles,FALSE,18,152,97,93,245,8,5,7,32,36,38,4,30,11,12,0,86,161,16,6,80,22,7,53,1096,1617,8.4,5.4,5.2,13.6,0.4,0.3,0.4,1.8,2,2.1,0.2,1.7,0.6,0.7,4.8,8.9,0.9,0.3,4.4,1.2,0.4,2.9,60.9,89.8
44875,2012,West Coast Eagles,TRUE,2,14,9,5,19,0,2,1,3,3,2,0,3,0,0,0,4,15,2,0,9,3,2,2,94,180,7,4.5,2.5,9.5,0,1,0.5,1.5,1.5,1,0,1.5,0,0,2,7.5,1,0,4.5,1.5,1,1,47,90
44875,2013,West Coast Eagles,FALSE,16,124,69,69,193,7,4,23,35,25,37,12,20,10,9,0,65,120,10,4,61,21,12,46,909,1388,7.8,4.3,4.3,12.1,0.4,0.3,1.4,2.2,1.6,2.3,0.8,1.3,0.6,0.6,4.1,7.5,0.6,0.3,3.8,1.3,0.8,2.9,56.8,86.8
44875,2014,West Coast Eagles,FALSE,17,126,61,67,193,0,0,0,29,46,24,5,19,10,5,0,65,121,3,0,97,12,2,0,806,1468,7.4,3.6,3.9,11.4,0,0,0,1.7,2.7,1.4,0.3,1.1,0.6,0.3,3.8,7.1,0.2,0,5.7,0.7,0.1,0,47.4,86.4
44875,2015,West Coast Eagles,FALSE,18,133,93,76,209,0,0,0,21,39,14,1,19,10,10,0,55,144,4,0,115,4,3,0,894,1637,7.4,5.2,4.2,11.6,0,0,0,1.2,2.2,0.8,0.1,1.1,0.6,0.6,3.1,8,0.2,0,6.4,0.2,0.2,0,49.7,90.9
44875,2015,West Coast Eagles,TRUE,3,20,7,13,33,0,0,0,4,11,2,0,7,0,0,0,11,23,0,0,19,0,0,0,123,261,6.7,2.3,4.3,11,0,0,0,1.3,3.7,0.7,0,2.3,0,0,3.7,7.7,0,0,6.3,0,0,0,41,87
44875,2016,West Coast Eagles,FALSE,21,122,84,78,200,1,1,1,37,42,23,1,35,11,20,0,59,138,10,2,107,2,2,7,881,1888,5.8,4,3.7,9.5,0,0,0,1.8,2,1.1,0,1.7,0.5,1,2.8,6.6,0.5,0.1,5.1,0.1,0.1,0.3,42,89.9
44875,2016,West Coast Eagles,TRUE,1,5,4,5,10,0,0,0,6,1,0,0,0,1,0,0,2,8,0,0,6,0,0,0,62,90,5,4,5,10,0,0,0,6,1,0,0,0,1,0,2,8,0,0,6,0,0,0,62,90
44875,2017,West Coast Eagles,FALSE,10,47,24,44,91,2,0,0,16,14,9,1,19,4,12,0,29,67,1,0,58,0,1,12,345,905,4.7,2.4,4.4,9.1,0.2,0,0,1.6,1.4,0.9,0.1,1.9,0.4,1.2,2.9,6.7,0.1,0,5.8,0,0.1,1.2,34.5,90.5
44875,2018,West Coast Eagles,FALSE,10,53,31,22,75,0,0,0,14,18,6,1,13,4,6,0,24,46,4,0,64,0,0,0,338,822,5.3,3.1,2.2,7.5,0,0,0,1.4,1.8,0.6,0.1,1.3,0.4,0.6,2.4,4.6,0.4,0,6.4,0,0,0,33.8,82.2
44875,2018,West Coast Eagles,TRUE,2,11,9,6,17,0,0,1,2,2,1,1,2,1,1,0,8,10,2,0,18,0,0,0,79,191,5.5,4.5,3,8.5,0,0,0.5,1,1,0.5,0.5,1,0.5,0.5,4,5,1,0,9,0,0,0,39.5,95.5
44875,2019,West Coast Eagles,FALSE,12,69,41,33,102,0,0,5,19,25,6,2,21,4,15,0,33,69,2,0,81,0,0,0,436,1071,5.8,3.4,2.8,8.5,0,0,0.4,1.6,2.1,0.5,0.2,1.8,0.3,1.3,2.8,5.8,0.2,0,6.8,0,0,0,36.3,89.3
44875,2019,West Coast Eagles,TRUE,2,11,7,4,15,0,0,0,3,4,1,0,1,3,1,0,8,7,0,0,8,0,0,0,74,180,5.5,3.5,2,7.5,0,0,0,1.5,2,0.5,0,0.5,1.5,0.5,4,3.5,0,0,4,0,0,0,37,90
44875,2020,West Coast Eagles,FALSE,4,12,3,10,22,0,0,0,8,2,2,0,5,2,5,0,9,11,0,0,16,0,0,0,84,351,3,0.8,2.5,5.5,0,0,0,2,0.5,0.5,0,1.3,0.5,1.3,2.3,2.8,0,0,4,0,0,0,21,87.8
44876,2012,Geelong Cats,FALSE,1,4,1,7,11,0,0,0,2,0,0,3,3,0,2,0,7,4,0,0,1,0,0,0,31,78,4,1,7,11,0,0,0,2,0,0,3,3,0,2,7,4,0,0,1,0,0,0,31,78
44876,2013,Geelong Cats,FALSE,4,14,6,21,35,3,4,0,11,1,2,5,3,2,2,0,22,12,2,3,1,0,3,22,164,299,3.5,1.5,5.3,8.8,0.8,1,0,2.8,0.3,0.5,1.3,0.8,0.5,0.5,5.5,3,0.5,0.8,0.3,0,0.8,5.5,41,74.8
45550,1994,Hawthorn Hawks,TRUE,1,14,8,3,17,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,79,NULL,14,8,3,17,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,79,NULL
44877,2004,Adelaide Crows,FALSE,6,31,14,14,45,3,1,0,9,2,12,3,8,2,4,0,18,26,1,2,2,0,0,19,208,375,5.2,2.3,2.3,7.5,0.5,0.2,0,1.5,0.3,2,0.5,1.3,0.3,0.7,3,4.3,0.2,0.3,0.3,0,0,3.2,34.7,62.5
44878,2019,Fremantle Dockers,FALSE,7,46,15,36,82,4,3,0,17,7,10,5,23,3,7,0,41,42,2,5,8,0,1,27,332,505,6.6,2.1,5.1,11.7,0.6,0.4,0,2.4,1,1.4,0.7,3.3,0.4,1,5.9,6,0.3,0.7,1.1,0,0.1,3.9,47.4,72.1
44878,2020,Fremantle Dockers,FALSE,17,109,61,60,169,12,7,0,42,5,28,5,45,15,13,0,64,108,4,17,8,0,5,79,853,1376,6.4,3.6,3.5,9.9,0.7,0.4,0,2.5,0.3,1.6,0.3,2.6,0.9,0.8,3.8,6.4,0.2,1,0.5,0,0.3,4.6,50.2,80.9
44878,2021,Fremantle Dockers,FALSE,20,148,80,72,220,22,17,0,54,3,42,4,46,20,18,0,88,129,6,23,19,0,8,149,1159,1588,7.4,4,3.6,11,1.1,0.9,0,2.7,0.2,2.1,0.2,2.3,1,0.9,4.4,6.5,0.3,1.2,1,0,0.4,7.5,58,79.4
44878,2022,Fremantle Dockers,FALSE,21,175,84,106,281,28,19,0,64,10,48,10,62,20,31,6,112,174,3,20,26,0,18,187,1359,1753,8.3,4,5,13.4,1.3,0.9,0,3,0.5,2.3,0.5,3,1,1.5,5.3,8.3,0.1,1,1.2,0,0.9,8.9,64.7,83.5
44878,2022,Fremantle Dockers,TRUE,2,21,9,8,29,2,0,0,5,1,8,1,5,5,4,0,13,17,0,2,1,0,1,12,131,175,10.5,4.5,4,14.5,1,0,0,2.5,0.5,4,0.5,2.5,2.5,2,6.5,8.5,0,1,0.5,0,0.5,6,65.5,87.5
44878,2023,Fremantle Dockers,FALSE,23,208,100,157,365,33,19,0,95,8,65,21,59,25,18,6,127,233,9,27,29,1,17,217,1806,1889,9,4.3,6.8,15.9,1.4,0.8,0,4.1,0.3,2.8,0.9,2.6,1.1,0.8,5.5,10.1,0.4,1.2,1.3,0,0.7,9.4,78.5,82.1
44878,2024,Collingwood Magpies,FALSE,20,136,62,107,243,24,21,NULL,76,4,41,16,47,12,15,NULL,81,158,3,28,23,NULL,4,165,1244,1608,6.8,3.4,5.4,12.2,1.7,1.5,NULL,3.8,1,2.3,1.5,2.8,1.2,1.9,4.1,7.9,1,1.9,1.6,NULL,1,8.3,62.2,80.4
44878,2025,Collingwood Magpies,FALSE,14,110,67,91,201,12,14,NULL,75,4,27,13,46,22,16,3,77,128,2,25,19,1,8,86,1073,1102,7.9,4.8,6.5,14.4,1.3,1.8,NULL,5.4,1.3,2.1,1.6,3.5,1.8,1.6,5.5,9.1,1,1.9,1.7,1,1.6,6.1,76.6,78.7
44878,2025,Collingwood Magpies,TRUE,2,18,11,13,31,1,NULL,NULL,4,NULL,8,5,4,2,NULL,NULL,10,21,NULL,4,1,NULL,5,6,137,162,9,5.5,6.5,15.5,1,NULL,NULL,2,NULL,4,2.5,2,1,NULL,5,10.5,NULL,2,1,NULL,2.5,3,68.5,81
44879,2003,Richmond Tigers,FALSE,5,12,7,6,18,4,1,0,1,0,3,0,1,1,0,0,11,7,2,3,7,0,0,25,99,153,2.4,1.4,1.2,3.6,0.8,0.2,0,0.2,0,0.6,0,0.2,0.2,0,2.2,1.4,0.4,0.6,1.4,0,0,5,19.8,30.6
44879,2004,Richmond Tigers,FALSE,16,55,41,33,88,10,5,5,26,3,11,4,16,8,8,2,41,48,11,15,24,1,4,65,512,1004,3.4,2.6,2.1,5.5,0.6,0.3,0.3,1.6,0.2,0.7,0.3,1,0.5,0.5,2.6,3,0.7,0.9,1.5,0.1,0.3,4.1,32,62.8
44879,2005,Richmond Tigers,FALSE,4,19,10,13,32,1,1,0,6,2,2,3,7,1,3,0,12,20,0,2,9,1,1,7,136,235,4.8,2.5,3.3,8,0.3,0.3,0,1.5,0.5,0.5,0.8,1.8,0.3,0.8,3,5,0,0.5,2.3,0.3,0.3,1.8,34,58.8
44879,2006,Richmond Tigers,FALSE,12,53,38,10,63,16,4,1,21,4,10,2,12,10,6,0,31,35,9,23,10,0,2,100,470,848,4.4,3.2,0.8,5.3,1.3,0.3,0.1,1.8,0.3,0.8,0.2,1,0.8,0.5,2.6,2.9,0.8,1.9,0.8,0,0.2,8.3,39.2,70.7
44879,2007,Richmond Tigers,FALSE,12,65,54,28,93,14,14,0,10,0,28,1,16,6,9,0,36,60,10,27,17,0,4,98,530,846,5.4,4.5,2.3,7.8,1.2,1.2,0,0.8,0,2.3,0.1,1.3,0.5,0.8,3,5,0.8,2.3,1.4,0,0.3,8.2,44.2,70.5
44879,2008,Richmond Tigers,FALSE,18,175,116,98,273,10,12,0,30,34,33,4,35,12,13,0,71,203,10,21,49,15,2,72,1234,1479,9.7,6.4,5.4,15.2,0.6,0.7,0,1.7,1.9,1.8,0.2,1.9,0.7,0.7,3.9,11.3,0.6,1.2,2.7,0.8,0.1,4,68.6,82.2
44879,2009,Richmond Tigers,FALSE,4,28,19,13,41,3,4,0,9,4,6,2,2,5,1,0,16,26,2,4,7,1,5,22,227,330,7,4.8,3.3,10.3,0.8,1,0,2.3,1,1.5,0.5,0.5,1.3,0.3,4,6.5,0.5,1,1.8,0.3,1.3,5.5,56.8,82.5
44879,2010,Port Adelaide Power,FALSE,16,112,78,59,171,33,15,2,38,3,28,10,28,13,11,5,86,87,26,40,44,1,9,213,1035,1372,7,4.9,3.7,10.7,2.1,0.9,0.1,2.4,0.2,1.8,0.6,1.8,0.8,0.7,5.4,5.4,1.6,2.5,2.8,0.1,0.6,13.3,64.7,85.8
44879,2011,Port Adelaide Power,FALSE,16,112,78,45,157,31,10,2,30,0,26,3,32,15,13,2,78,81,27,33,26,0,7,196,954,1324,7,4.9,2.8,9.8,1.9,0.6,0.1,1.9,0,1.6,0.2,2,0.9,0.8,4.9,5.1,1.7,2.1,1.6,0,0.4,12.3,59.6,82.8
44879,2012,Port Adelaide Power,FALSE,15,131,102,40,171,42,21,0,33,0,29,4,29,21,16,2,79,96,24,52,19,1,8,273,1157,1332,8.7,6.8,2.7,11.4,2.8,1.4,0,2.2,0,1.9,0.3,1.9,1.4,1.1,5.3,6.4,1.6,3.5,1.3,0.1,0.5,18.2,77.1,88.8
44879,2013,Port Adelaide Power,FALSE,22,201,136,125,326,44,22,1,45,3,49,24,47,24,22,0,142,183,20,54,27,12,8,286,1686,2070,9.1,6.2,5.7,14.8,2,1,0,2,0.1,2.2,1.1,2.1,1.1,1,6.5,8.3,0.9,2.5,1.2,0.5,0.4,13,76.6,94.1
44879,2013,Port Adelaide Power,TRUE,2,15,10,9,24,5,4,0,7,0,3,2,5,3,4,0,15,10,4,6,1,1,0,34,146,191,7.5,5,4.5,12,2.5,2,0,3.5,0,1.5,1,2.5,1.5,2,7.5,5,2,3,0.5,0.5,0,17,73,95.5
44879,2014,Port Adelaide Power,FALSE,22,193,141,77,270,62,22,3,54,3,41,2,47,20,26,6,111,161,39,75,44,7,9,394,1711,2126,8.8,6.4,3.5,12.3,2.8,1,0.1,2.5,0.1,1.9,0.1,2.1,0.9,1.2,5,7.3,1.8,3.4,2,0.3,0.4,17.9,77.8,96.6
44879,2014,Port Adelaide Power,TRUE,3,26,19,17,43,4,4,0,3,1,9,0,5,4,2,0,14,30,3,11,7,2,6,28,207,284,8.7,6.3,5.7,14.3,1.3,1.3,0,1,0.3,3,0,1.7,1.3,0.7,4.7,10,1,3.7,2.3,0.7,2,9.3,69,94.7
44879,2015,Port Adelaide Power,FALSE,20,153,110,74,227,44,17,0,45,4,34,4,39,20,22,1,79,150,19,48,38,3,5,281,1352,1877,7.7,5.5,3.7,11.4,2.2,0.9,0,2.3,0.2,1.7,0.2,2,1,1.1,4,7.5,1,2.4,1.9,0.2,0.3,14.1,67.6,93.9
44879,2016,Port Adelaide Power,FALSE,7,33,22,33,66,10,4,0,13,1,11,1,12,5,7,0,37,32,8,10,13,0,2,64,331,598,4.7,3.1,4.7,9.4,1.4,0.6,0,1.9,0.1,1.6,0.1,1.7,0.7,1,5.3,4.6,1.1,1.4,1.9,0,0.3,9.1,47.3,85.4
45550,1995,Brisbane Bears,FALSE,17,147,63,67,214,1,3,3,19,NULL,NULL,NULL,NULL,13,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,802,NULL,8.6,3.9,3.9,12.6,1,1,1,2.1,NULL,NULL,NULL,NULL,1.4,1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,47.2,NULL
44881,2019,Carlton Blues,FALSE,1,10,4,3,13,0,0,0,0,3,1,0,2,1,2,0,2,12,0,0,1,0,0,0,43,79,10,4,3,13,0,0,0,0,3,1,0,2,1,2,2,12,0,0,1,0,0,0,43,79
44882,2006,North Melbourne Kangaroos,FALSE,11,81,54,50,131,2,3,1,13,10,32,10,23,3,8,0,33,99,2,2,21,14,4,15,552,752,7.4,4.9,4.5,11.9,0.2,0.3,0.1,1.2,0.9,2.9,0.9,2.1,0.3,0.7,3,9,0.2,0.2,1.9,1.3,0.4,1.4,50.2,68.4
44885,2017,Gold Coast Suns,FALSE,4,25,16,15,40,0,0,0,3,8,0,0,5,1,2,0,15,25,3,0,9,0,0,0,160,320,6.3,4,3.8,10,0,0,0,0.8,2,0,0,1.3,0.3,0.5,3.8,6.3,0.8,0,2.3,0,0,0,40,80
44885,2019,Hawthorn Hawks,FALSE,10,86,41,74,160,0,1,0,18,21,13,1,20,3,5,0,66,94,11,0,22,1,1,1,590,697,8.6,4.1,7.4,16,0,0.1,0,1.8,2.1,1.3,0.1,2,0.3,0.5,6.6,9.4,1.1,0,2.2,0.1,0.1,0.1,59,69.7
44885,2020,Hawthorn Hawks,FALSE,13,122,51,82,204,0,0,0,23,40,19,5,30,7,7,0,56,130,7,0,30,1,1,0,761,988,9.4,3.9,6.3,15.7,0,0,0,1.8,3.1,1.5,0.4,2.3,0.5,0.5,4.3,10,0.5,0,2.3,0.1,0.1,0,58.5,76
44885,2021,Hawthorn Hawks,FALSE,20,249,127,163,412,4,2,0,29,70,34,17,36,8,3,1,100,291,14,0,42,11,8,26,1595,1498,12.5,6.4,8.2,20.6,0.2,0.1,0,1.5,3.5,1.7,0.9,1.8,0.4,0.2,5,14.6,0.7,0,2.1,0.6,0.4,1.3,79.8,74.9
44885,2022,Hawthorn Hawks,FALSE,20,233,115,147,380,3,3,0,25,79,29,7,42,9,7,0,119,236,19,3,49,18,4,21,1447,1516,11.7,5.8,7.4,19,0.2,0.2,0,1.3,4,1.5,0.4,2.1,0.5,0.4,6,11.8,1,0.2,2.5,0.9,0.2,1.1,72.4,75.8
44885,2023,Hawthorn Hawks,FALSE,16,157,85,119,276,4,1,0,26,45,16,5,33,7,12,0,77,189,11,3,50,27,1,25,1064,1222,9.8,5.3,7.4,17.3,0.3,0.1,0,1.6,2.8,1,0.3,2.1,0.4,0.8,4.8,11.8,0.7,0.2,3.1,1.7,0.1,1.6,66.5,76.4
44885,2024,Hawthorn Hawks,FALSE,22,247,130,139,386,NULL,NULL,NULL,34,82,22,5,52,9,22,NULL,132,211,22,NULL,63,20,NULL,0,1488,1743,11.2,5.9,6.3,17.5,NULL,NULL,NULL,2,3.7,1.5,1.7,2.9,1.1,2,6,9.6,1.5,NULL,3,1.7,NULL,0,67.6,79.2
44885,2024,Hawthorn Hawks,TRUE,2,36,12,12,48,NULL,NULL,NULL,3,12,4,3,9,1,1,NULL,17,24,4,NULL,7,2,NULL,0,178,170,18,6,6,24,NULL,NULL,NULL,1.5,6,2,1.5,4.5,1,1,8.5,12,2,NULL,3.5,1,NULL,0,89,85
44885,2025,Hawthorn Hawks,FALSE,13,98,55,75,173,NULL,NULL,NULL,27,31,8,2,27,6,8,NULL,57,105,13,1,33,10,NULL,0,699,905,7.5,4.2,5.8,13.3,NULL,NULL,NULL,2.5,2.8,1.3,1,3,1.2,1.1,4.4,8.1,1.9,1,2.5,1.4,NULL,0,53.8,69.6
44885,2025,Hawthorn Hawks,TRUE,3,28,17,18,46,NULL,NULL,NULL,11,12,2,NULL,4,2,2,NULL,17,27,1,NULL,11,3,NULL,0,211,235,9.3,5.7,6,15.3,NULL,NULL,NULL,3.7,4,1,NULL,2,2,2,5.7,9,1,NULL,3.7,1.5,NULL,0,70.3,78.3
44886,2010,Melbourne Demons,FALSE,21,197,80,255,452,5,3,2,81,46,52,51,70,21,20,3,160,297,3,3,24,26,8,33,1661,1732,9.4,3.8,12.1,21.5,0.2,0.1,0.1,3.9,2.2,2.5,2.4,3.3,1,1,7.6,14.1,0.1,0.1,1.1,1.2,0.4,1.6,79.1,82.5
44886,2011,Melbourne Demons,FALSE,10,76,21,132,208,1,5,0,54,13,16,36,22,9,8,2,92,116,2,4,11,8,4,11,767,792,7.6,2.1,13.2,20.8,0.1,0.5,0,5.4,1.3,1.6,3.6,2.2,0.9,0.8,9.2,11.6,0.2,0.4,1.1,0.8,0.4,1.1,76.7,79.2
44883,2021,WESTERN BULLDOGS,FALSE,20,86,32,93,179,9,8,0,35,8,30,12,22,17,4,0,90,104,5,6,25,2,6,62,747,1343,4.3,1.6,4.7,9,0.5,0.4,0,1.8,0.4,1.5,0.6,1.1,0.9,0.2,4.5,5.2,0.3,0.3,1.3,0.1,0.3,3.1,37.4,74.6
44883,2024,WESTERN BULLDOGS,FALSE,2,7,6,3,10,NULL,1,NULL,1,NULL,NULL,2,NULL,NULL,NULL,NULL,4,7,NULL,2,3,NULL,2,1,50,57,7,6,3,10,NULL,1,NULL,1,NULL,NULL,2,NULL,NULL,NULL,4,7,NULL,2,1.5,NULL,2,0.5,25,28.5
44884,2019, North Melbourne Kangaroos ,FALSE,4,26,15,27,53,3,1,0,5,3,7,2,5,3,1,0,13,40,0,2,2,0,1,19,216,290,6.5,3.8,6.8,13.3,0.8,0.3,0,1.3,0.8,1.8,0.5,1.3,0.8,0.3,3.3,10,0,0.5,0.5,0,0.3,4.8,54,72.5
44884,2020, North Melbourne Kangaroos ,FALSE,13,81,39,57,138,8,1,0,29,9,17,15,26,6,9,0,62,80,4,8,3,6,3,49,618,1063,6.2,3,4.4,10.6,0.6,0.1,0,2.2,0.7,1.3,1.2,2,0.5,0.7,4.8,6.2,0.3,0.6,0.2,0.5,0.2,3.8,47.5,81.8
44884,2021, North Melbourne Kangaroos ,FALSE,17,111,52,106,217,8,5,0,32,14,26,13,40,5,7,0,67,156,2,8,8,3,10,53,866,1270,6.5,3.1,6.2,12.8,0.5,0.3,0,1.9,0.8,1.5,0.8,2.4,0.3,0.4,3.9,9.2,0.1,0.5,0.5,0.2,0.6,3.1,50.9,79.4
44884,2022, North Melbourne Kangaroos ,FALSE,21,247,95,135,382,3,2,0,36,77,34,13,42,12,7,1,83,284,0,1,26,10,2,20,1451,1791,11.8,4.5,6.4,18.2,0.1,0.1,0,1.7,3.7,1.6,0.6,2,0.6,0.3,4,13.5,0,0,1.2,0.5,0.1,1,69.1,85.3
44886,2012,Greater Western Sydney Giants,FALSE,19,177,51,209,386,4,4,1,85,26,53,48,59,20,29,0,144,250,2,4,17,19,17,28,1404,1681,9.3,2.7,11,20.3,0.2,0.2,0.1,4.5,1.4,2.8,2.5,3.1,1.1,1.5,7.6,13.2,0.1,0.2,0.9,1,0.9,1.5,73.9,88.5
44886,2013,Greater Western Sydney Giants,FALSE,21,198,92,180,378,11,6,1,84,40,65,37,62,19,28,5,124,260,2,9,20,24,12,72,1574,1796,9.4,4.4,8.6,18,0.5,0.3,0,4,1.9,3.1,1.8,3,0.9,1.3,5.9,12.4,0.1,0.4,1,1.1,0.6,3.4,75,85.5
44886,2014,Greater Western Sydney Giants,FALSE,15,139,49,158,297,5,5,0,68,24,57,46,37,11,11,1,117,179,1,2,16,10,9,35,1165,1362,9.3,3.3,10.5,19.8,0.3,0.3,0,4.5,1.6,3.8,3.1,2.5,0.7,0.7,7.8,11.9,0.1,0.1,1.1,0.7,0.6,2.3,77.7,90.8
44886,2015,Greater Western Sydney Giants,FALSE,17,170,80,175,345,8,8,1,77,23,52,27,30,13,14,0,106,250,3,4,11,17,8,56,1436,1501,10,4.7,10.3,20.3,0.5,0.5,0.1,4.5,1.4,3.1,1.6,1.8,0.8,0.8,6.2,14.7,0.2,0.2,0.6,1,0.5,3.3,84.5,88.3
44886,2016,Greater Western Sydney Giants,FALSE,22,261,107,280,541,21,11,0,93,33,105,65,63,16,26,7,196,356,0,12,18,30,20,137,2111,1979,11.9,4.9,12.7,24.6,1,0.5,0,4.2,1.5,4.8,3,2.9,0.7,1.2,8.9,16.2,0,0.5,0.8,1.4,0.9,6.2,96,90
44886,2016,Greater Western Sydney Giants,TRUE,2,21,5,28,49,2,2,0,10,3,6,3,6,0,2,0,17,31,0,0,3,2,1,14,182,188,10.5,2.5,14,24.5,1,1,0,5,1.5,3,1.5,3,0,1,8.5,15.5,0,0,1.5,1,0.5,7,91,94
44886,2017,Greater Western Sydney Giants,FALSE,21,210,77,274,484,14,6,0,60,33,74,67,54,13,11,3,185,310,1,7,16,15,15,90,1719,1912,10,3.7,13,23,0.7,0.3,0,2.9,1.6,3.5,3.2,2.6,0.6,0.5,8.8,14.8,0,0.3,0.8,0.7,0.7,4.3,81.9,91
44886,2017,Greater Western Sydney Giants,TRUE,3,31,14,40,71,1,1,0,15,2,14,11,9,3,3,0,30,43,0,1,2,2,4,7,276,271,10.3,4.7,13.3,23.7,0.3,0.3,0,5,0.7,4.7,3.7,3,1,1,10,14.3,0,0.3,0.7,0.7,1.3,2.3,92,90.3
44886,2018,Greater Western Sydney Giants,FALSE,1,3,1,2,5,1,0,0,1,0,0,0,2,0,1,0,0,5,0,0,0,0,0,6,23,23,3,1,2,5,1,0,0,1,0,0,0,2,0,1,0,5,0,0,0,0,0,6,23,23
44886,2019,Hawthorn Hawks,FALSE,21,195,67,193,388,12,6,0,49,23,73,25,56,9,22,2,110,282,1,7,14,12,5,78,1389,1766,9.3,3.2,9.2,18.5,0.6,0.3,0,2.3,1.1,3.5,1.2,2.7,0.4,1,5.2,13.4,0,0.3,0.7,0.6,0.2,3.7,66.1,84.1
44886,2020,Hawthorn Hawks,FALSE,14,104,34,86,190,4,2,0,16,11,34,8,39,4,10,0,55,140,1,5,13,0,11,26,650,1229,7.4,2.4,6.1,13.6,0.3,0.1,0,1.1,0.8,2.4,0.6,2.8,0.3,0.7,3.9,10,0.1,0.4,0.9,0,0.8,1.9,46.4,87.8
44887,2004,West Coast Eagles,FALSE,16,59,55,74,133,14,8,184,23,7,14,13,19,7,7,0,53,80,13,16,39,0,4,92,844,1069,3.7,3.4,4.6,8.3,0.9,0.5,11.5,1.4,0.4,0.9,0.8,1.2,0.4,0.4,3.3,5,0.8,1,2.4,0,0.3,5.8,52.8,66.8
44887,2004,West Coast Eagles,TRUE,1,2,1,2,4,0,0,15,1,1,3,3,1,1,1,0,3,1,0,0,2,0,0,0,30,37,2,1,2,4,0,0,15,1,1,3,3,1,1,1,3,1,0,0,2,0,0,0,30,37
44887,2005,West Coast Eagles,FALSE,16,67,53,79,146,11,5,170,22,10,14,27,32,12,13,0,67,76,13,13,34,3,5,71,820,848,4.2,3.3,4.9,9.1,0.7,0.3,10.6,1.4,0.6,0.9,1.7,2,0.8,0.8,4.2,4.8,0.8,0.8,2.1,0.2,0.3,4.4,51.3,53
44887,2005,West Coast Eagles,TRUE,3,14,5,6,20,2,0,41,8,4,5,6,2,4,2,0,9,10,0,0,6,1,0,12,152,157,4.7,1.7,2,6.7,0.7,0,13.7,2.7,1.3,1.7,2,0.7,1.3,0.7,3,3.3,0,0,2,0.3,0,4,50.7,52.3
44887,2006,West Coast Eagles,FALSE,20,71,63,115,186,11,5,266,35,11,20,37,38,20,18,0,87,96,10,11,37,6,9,71,1075,1246,3.6,3.2,5.8,9.3,0.6,0.3,13.3,1.8,0.6,1,1.9,1.9,1,0.9,4.4,4.8,0.5,0.6,1.9,0.3,0.5,3.6,53.8,62.3
44887,2006,West Coast Eagles,TRUE,3,5,2,9,14,0,0,19,1,1,3,2,5,1,2,0,4,9,0,0,5,0,1,0,57,103,1.7,0.7,3,4.7,0,0,6.3,0.3,0.3,1,0.7,1.7,0.3,0.7,1.3,3,0,0,1.7,0,0.3,0,19,34.3
